COLLECTTIME,SITEID,Call_Completion,TCH_DR,DL_Qual_0-5,DL_TBF_SR,HOSR,CS_Traffic,Availability,MS-BS_Distance
2021-08-28,13868,100.0,0.53,98.79,99.99,68.29,61.28,100.0,1528.06
2021-08-28,13869,99.92,0.53,98.84,99.99,90.56,81.81,100.0,6764.1
2021-08-28,13870,100.0,0.0,99.41,99.99,99.43,23.32,100.0,2022.99
2021-08-28,13878,100.0,0.48,99.25,100.0,96.06,57.47,100.0,1047.86
2021-08-28,13879,100.0,0.16,99.63,100.0,98.61,26.7,100.0,652.39
2021-08-28,13880,100.0,1.79,97.78,99.93,97.81,16.07,100.0,1884.08
2021-08-28,13881,99.7,0.9,98.21,100.0,96.32,53.12,100.0,1999.76
2021-08-28,13882,100.0,0.0,99.07,99.94,98.57,11.9,100.0,1133.43
2021-08-28,13883,99.7,0.79,97.77,100.0,98.99,159.91,100.0,792.93
2021-08-28,13885,99.32,2.74,97.48,99.99,99.09,27.29,100.0,878.58
2021-08-28,13886,99.31,0.35,98.61,100.0,100.0,17.97,100.0,1787.36
2021-08-28,13887,100.0,0.0,95.98,99.94,100.0,5.54,100.0,1994.25
2021-08-28,13888,98.29,1.14,97.62,100.0,98.35,96.25,100.0,938.98
2021-08-28,13893,100.0,0.39,96.59,99.99,96.72,51.58,100.0,2040.38
2021-08-28,13894,99.17,0.0,97.65,99.98,99.48,32.57,100.0,1982.19
2021-08-28,13896,99.64,0.53,96.21,100.0,96.28,45.57,100.0,3677.41
2021-08-28,13899,99.88,0.0,97.79,100.0,99.52,73.6,100.0,1241.84
2021-08-28,14200,99.84,3.12,98.22,99.98,96.88,89.13,100.0,2910.42
2021-08-28,14204,98.98,1.37,97.81,100.0,97.86,27.0,100.0,1539.24
2021-08-28,14205,99.55,0.0,98.88,99.97,98.67,26.26,100.0,2970.26
2021-08-28,14206,99.81,0.38,98.2,99.89,98.39,41.75,100.0,1926.0
2021-08-28,14212,100.0,0.0,98.61,99.98,98.85,6.25,100.0,2253.43
2021-08-28,14214,99.5,1.51,96.64,99.97,94.59,30.37,100.0,931.6
2021-08-28,14215,100.0,5.69,97.34,99.96,96.24,5.95,100.0,2178.4
2021-08-28,14217,100.0,0.0,99.06,99.99,100.0,7.21,100.0,3064.94
2021-08-28,14219,99.93,0.51,99.64,99.98,99.83,89.01,100.0,1286.85
2021-08-28,14221,99.78,1.77,97.24,100.0,92.43,21.47,100.0,4265.45
2021-08-28,14223,100.0,0.62,98.72,99.95,99.05,21.02,100.0,2119.75
2021-08-28,14225,97.65,7.23,93.71,99.99,92.99,14.12,100.0,1412.41
2021-08-28,14226,100.0,2.25,98.33,99.97,93.68,42.18,100.0,862.49
2021-08-28,14229,100.0,0.0,89.66,99.86,96.63,3.65,100.0,2469.4
2021-08-28,14231,100.0,1.12,98.69,99.96,100.0,4.89,100.0,875.92
2021-08-28,14232,100.0,1.35,96.26,100.0,96.35,12.56,100.0,1107.29
2021-08-28,14236,100.0,0.0,99.0,99.95,99.88,9.15,100.0,1188.35
2021-08-28,14240,99.52,3.15,96.13,100.0,88.95,44.32,100.0,2416.91
2021-08-28,14241,99.44,5.24,97.59,99.98,97.62,51.04,100.0,2812.66
2021-08-28,14242,100.0,3.16,94.99,99.99,83.07,20.14,100.0,2712.27
2021-08-28,14243,100.0,0.9,97.71,99.97,92.28,19.25,100.0,1537.37
2021-08-28,14244,100.0,2.42,97.5,99.95,97.87,25.63,100.0,1880.85
2021-08-28,14245,99.08,1.4,94.83,99.97,96.37,35.4,100.0,3667.08
2021-08-28,14246,99.77,1.17,96.83,99.96,96.08,29.57,100.0,2230.98
2021-08-28,14248,100.0,0.77,96.72,99.96,99.12,16.3,100.0,2054.54
2021-08-28,14252,100.0,0.0,98.6,99.94,100.0,24.49,100.0,1537.01
2021-08-28,14253,100.0,0.0,98.2,99.99,100.0,1.92,100.0,3173.47
2021-08-28,14254,100.0,0.37,98.39,99.94,96.59,13.96,100.0,3232.18
2021-08-28,14255,100.0,0.0,98.98,100.0,98.75,6.89,100.0,1079.33
2021-08-28,14258,100.0,0.73,99.35,99.79,100.0,5.28,100.0,2204.72
2021-08-28,14261,100.0,0.5,98.73,99.92,100.0,7.26,100.0,1235.81
2021-08-28,14263,99.44,1.68,97.43,100.0,98.04,16.12,100.0,1930.4
2021-08-28,14267,100.0,18.46,92.17,99.94,88.89,4.83,100.0,8489.04
2021-08-28,14268,99.83,0.0,97.94,99.99,98.69,37.6,100.0,3657.05
2021-08-28,14271,99.35,4.25,94.7,100.0,91.5,21.67,100.0,2585.81
2021-08-28,14282,100.0,4.05,96.99,99.99,96.16,63.9,100.0,1613.54
2021-08-28,14289,100.0,0.2,99.34,99.99,99.94,24.91,100.0,1805.9
2021-08-28,14290,100.0,6.5,92.94,99.99,92.91,31.45,100.0,3139.73
2021-08-28,14291,100.0,12.2,94.93,99.96,93.12,2.52,100.0,2656.94
2021-08-28,14294,99.5,1.27,96.63,99.97,97.22,34.61,100.0,3083.66
2021-08-28,14295,99.64,5.47,97.37,99.99,94.53,119.54,100.0,1772.04
2021-08-28,14297,100.0,1.94,96.73,99.99,95.08,6.51,100.0,4251.8
2021-08-28,14298,99.69,3.76,98.34,99.99,96.6,141.16,100.0,2718.66
2021-08-28,14299,100.0,11.69,94.13,100.0,95.87,10.71,100.0,3458.0
2021-08-28,14503,,,100.0,100.0,,0.0,100.0,550.0
2021-08-28,14508,99.67,1.34,98.41,99.99,96.89,37.56,100.0,1594.22
2021-08-28,14509,99.24,3.07,94.47,99.99,93.83,46.38,100.0,3081.73
2021-08-28,14700,100.0,0.0,98.32,99.99,100.0,17.35,100.0,2223.25
2021-08-28,14701,99.79,0.1,99.03,99.98,99.19,49.04,100.0,1096.44
2021-08-28,14702,99.87,0.13,99.13,99.98,99.22,58.96,100.0,1707.59
2021-08-28,14703,100.0,0.65,98.65,99.97,97.6,18.34,100.0,1598.26
2021-08-28,14704,100.0,0.23,97.76,99.98,99.85,26.54,100.0,4370.36
2021-08-28,14705,100.0,0.56,97.66,99.98,97.78,36.01,100.0,1592.69
2021-08-28,14706,99.77,1.13,99.03,100.0,98.87,145.61,100.0,1695.04
2021-08-28,14707,99.66,1.14,96.48,99.97,98.47,55.69,100.0,1938.04
2021-08-28,14708,99.46,1.23,98.0,100.0,89.44,68.74,41.1,1575.27
2021-08-28,14709,100.0,0.55,96.98,99.99,98.9,56.62,100.0,4363.84
2021-08-28,14710,100.0,1.22,98.8,100.0,97.47,44.68,100.0,2147.06
2021-08-28,14711,99.83,1.69,97.02,99.99,97.58,61.82,100.0,3508.87
2021-08-28,14712,100.0,1.43,98.21,99.99,98.15,80.87,100.0,2411.52
2021-08-28,14713,99.87,0.67,98.58,99.99,97.13,86.17,100.0,3636.74
2021-08-28,14714,100.0,1.74,99.23,100.0,91.02,218.6,100.0,955.32
2021-08-28,14715,100.0,0.5,99.1,99.98,99.22,219.34,100.0,1194.05
2021-08-28,14716,99.73,1.36,96.39,100.0,94.64,38.89,100.0,1397.87
2021-08-28,14717,99.69,3.41,95.62,100.0,96.11,33.53,100.0,2307.89
2021-08-28,14718,100.0,1.46,98.84,99.99,92.51,84.32,100.0,1394.76
2021-08-28,14719,99.48,4.15,95.72,99.98,94.34,28.77,100.0,3321.28
2021-08-28,14720,100.0,0.0,89.34,99.98,96.0,3.81,100.0,1629.91
2021-08-28,14722,100.0,0.0,99.08,99.96,93.33,13.46,100.0,1719.22
2021-08-28,14723,100.0,0.78,98.67,99.96,97.3,20.29,100.0,2592.23
2021-08-28,14724,100.0,0.53,98.29,99.98,99.67,26.62,100.0,2679.36
2021-08-28,14725,100.0,0.0,97.88,99.96,97.4,15.58,100.0,2979.45
2021-08-28,14726,99.71,0.29,98.64,100.0,99.0,50.34,100.0,1333.98
2021-08-28,14727,99.72,0.28,98.06,100.0,99.71,68.96,100.0,3570.36
2021-08-28,14728,100.0,0.0,98.75,99.95,100.0,0.68,100.0,1573.92
2021-08-28,14729,100.0,0.0,97.91,99.96,98.82,26.11,100.0,1555.35
2021-08-28,14730,99.67,1.99,96.35,100.0,84.4,33.44,100.0,3155.21
2021-08-28,14732,100.0,0.0,99.01,99.98,99.27,30.72,100.0,2863.84
2021-08-28,14733,100.0,0.27,97.72,99.98,97.82,75.69,100.0,1478.52
2021-08-28,14734,100.0,0.56,99.38,99.99,99.11,89.38,100.0,975.38
2021-08-28,14736,100.0,2.46,97.86,99.99,96.42,19.87,100.0,733.82
2021-08-28,14737,99.75,1.87,98.55,100.0,91.61,93.49,100.0,1067.47
2021-08-28,14739,99.78,1.95,96.93,100.0,87.25,38.25,100.0,1059.74
2021-08-28,14740,100.0,2.19,98.52,99.98,93.35,102.09,100.0,957.14
2021-08-28,14741,99.77,2.12,95.37,100.0,93.27,30.37,100.0,971.22
2021-08-28,14742,97.8,8.04,95.3,100.0,98.1,90.01,100.0,1901.81
2021-08-28,14744,100.0,0.91,98.91,99.99,98.32,105.35,100.0,1384.5
2021-08-28,14745,99.24,4.57,94.42,100.0,82.85,47.91,100.0,1068.26
2021-08-28,14746,99.74,1.31,97.86,99.97,98.04,30.09,100.0,2142.31
2021-08-28,14747,100.0,1.16,98.95,99.94,95.42,10.35,100.0,1069.68
2021-08-28,14748,99.46,3.24,96.65,100.0,95.92,16.75,100.0,2415.58
2021-08-28,14749,100.0,1.43,99.54,99.97,97.62,4.36,100.0,661.41
2021-08-28,14750,100.0,0.0,99.37,99.96,99.08,14.7,100.0,1435.01
2021-08-28,14751,100.0,0.0,97.86,99.89,99.42,19.16,100.0,3058.18
2021-08-28,14752,100.0,0.0,98.91,99.96,100.0,16.52,100.0,2034.29
2021-08-28,14753,99.63,1.03,98.0,100.0,98.19,89.65,100.0,5736.06
2021-08-28,14754,100.0,0.0,99.72,99.99,100.0,7.03,100.0,1064.46
2021-08-28,14755,99.63,0.0,98.65,99.97,97.22,15.44,100.0,1336.52
2021-08-28,14756,99.18,1.65,88.94,100.0,63.53,7.18,100.0,3229.73
2021-08-28,14757,100.0,0.0,98.86,99.93,98.92,16.39,100.0,2532.12
2021-08-28,14758,98.34,7.04,95.39,99.98,92.64,61.49,100.0,2141.41
2021-08-28,14759,98.64,1.83,97.9,99.98,86.97,17.83,100.0,1576.42
2021-08-28,14760,99.85,1.38,97.98,99.98,94.56,65.7,100.0,2228.05
2021-08-28,14761,100.0,0.0,99.79,99.95,97.59,1.65,100.0,551.58
2021-08-28,14762,100.0,4.0,95.32,100.0,100.0,3.46,100.0,1308.58
2021-08-28,14763,99.84,0.94,98.17,100.0,93.94,93.6,100.0,2969.71
2021-08-28,14764,99.85,3.08,97.17,100.0,96.68,103.58,100.0,2162.35
2021-08-28,14765,100.0,9.26,93.94,99.99,94.42,27.8,100.0,2049.93
2021-08-28,14766,100.0,0.54,95.47,99.99,95.64,15.2,100.0,2321.62
2021-08-28,14767,100.0,2.99,98.84,99.98,99.52,6.23,100.0,851.43
2021-08-28,14768,99.81,0.68,97.89,99.99,97.45,89.89,100.0,1200.06
2021-08-28,14769,100.0,1.14,98.5,99.99,97.79,10.49,100.0,1993.98
2021-08-28,14770,99.28,0.0,98.37,99.93,100.0,5.16,100.0,909.31
2021-08-28,14771,99.74,0.78,97.2,99.98,99.43,28.21,100.0,2000.65
2021-08-28,14772,99.93,0.15,98.81,99.98,98.84,103.39,100.0,2015.23
2021-08-28,14773,100.0,0.56,98.66,99.89,98.41,9.63,100.0,2112.4
2021-08-28,14774,99.64,1.96,96.1,99.99,94.34,54.9,100.0,3094.36
2021-08-28,14775,100.0,0.0,98.99,99.97,98.9,47.67,100.0,1024.51
2021-08-28,14776,100.0,0.31,98.41,100.0,97.6,36.7,100.0,2236.01
2021-08-28,14777,99.5,2.78,97.0,99.97,93.01,38.02,100.0,2807.66
2021-08-28,14778,100.0,0.99,99.21,99.95,100.0,9.17,100.0,1604.13
2021-08-28,14779,100.0,0.28,99.36,99.96,100.0,17.38,100.0,965.29
2021-08-28,14780,100.0,0.0,97.24,99.99,99.34,10.5,100.0,3570.54
2021-08-28,14781,99.62,0.0,99.2,99.99,100.0,15.95,100.0,1800.62
2021-08-28,14782,99.36,0.65,98.87,99.98,97.87,10.06,100.0,966.01
2021-08-28,14783,99.74,0.79,98.29,100.0,90.37,46.25,100.0,1737.83
2021-08-28,14784,99.63,0.92,98.09,99.98,98.59,46.96,100.0,2211.71
2021-08-28,14785,99.4,0.0,99.63,99.98,99.63,13.33,100.0,1065.68
2021-08-28,14786,100.0,0.6,98.89,99.97,98.46,17.38,100.0,3817.84
2021-08-28,14787,99.89,1.85,96.02,99.99,93.63,82.75,100.0,2827.38
2021-08-28,14788,97.98,1.03,95.56,99.99,96.89,14.34,100.0,2772.72
2021-08-28,14789,97.92,4.26,99.53,99.93,99.49,6.9,100.0,1162.4
2021-08-28,14790,99.63,0.37,98.16,99.95,99.1,15.44,100.0,3669.71
2021-08-28,14791,99.88,0.95,96.81,99.96,97.44,61.56,100.0,3125.48
2021-08-28,14793,100.0,1.16,96.23,99.98,93.23,19.24,100.0,1024.24
2021-08-28,14794,100.0,2.39,97.35,99.99,98.78,46.6,100.0,852.42
2021-08-28,14795,100.0,10.17,94.36,99.97,96.81,2.86,100.0,1433.04
2021-08-28,14796,99.38,0.83,97.11,99.98,97.57,43.84,100.0,2326.3
2021-08-28,14797,100.0,0.63,98.69,99.98,97.48,39.1,100.0,2346.16
2021-08-28,14798,100.0,0.0,98.93,99.98,96.43,60.32,100.0,1951.42
2021-08-28,17303,100.0,0.0,98.5,100.0,100.0,0.61,100.0,3575.67
2021-08-28,17304,100.0,0.0,99.58,100.0,100.0,5.59,100.0,2271.37
2021-08-28,17305,100.0,2.08,99.31,99.99,98.04,7.23,66.67,3375.92
2021-08-28,17306,96.91,1.27,95.63,99.99,100.0,7.6,100.0,6063.48
2021-08-28,17308,99.91,0.72,97.61,99.99,94.74,73.17,100.0,4423.31
2021-08-28,17309,100.0,0.0,98.34,100.0,100.0,11.46,100.0,5225.43
2021-08-28,17313,100.0,0.0,94.38,100.0,100.0,3.49,100.0,4077.2
2021-08-28,17314,99.43,0.35,98.85,99.99,100.0,89.11,100.0,2576.75
2021-08-28,17318,99.65,0.56,96.94,100.0,98.78,102.94,100.0,3370.19
2021-08-28,17319,99.79,0.41,96.6,100.0,95.27,86.32,100.0,4635.15
2021-08-28,17320,,,,,,0.0,0.0,
2021-08-28,17321,99.48,0.69,96.52,99.98,100.0,24.5,100.0,2533.57
2021-08-28,17322,99.55,0.15,97.34,100.0,100.0,28.27,100.0,1977.55
2021-08-28,17323,100.0,0.0,99.22,99.99,100.0,6.17,100.0,2291.95
2021-08-28,17324,100.0,0.0,99.28,99.97,100.0,6.41,100.0,4765.02
2021-08-28,17325,100.0,0.0,98.35,99.98,100.0,3.3,100.0,2852.32
2021-08-28,17326,98.75,0.0,96.18,100.0,100.0,3.56,100.0,3364.63
2021-08-28,17327,100.0,0.0,90.46,100.0,100.0,0.29,100.0,1926.97
2021-08-28,17328,100.0,0.0,98.6,100.0,100.0,1.21,97.67,1942.47
2021-08-28,17330,99.47,1.6,98.86,99.99,100.0,14.13,97.4,8002.26
2021-08-28,17340,99.46,1.13,96.14,99.99,93.77,248.16,100.0,1942.5
2021-08-28,17341,99.8,0.39,98.73,100.0,100.0,30.81,100.0,2983.23
2021-08-28,17343,100.0,1.2,99.82,100.0,100.0,10.66,100.0,883.93
2021-08-28,17344,97.69,0.68,99.88,99.99,100.0,17.18,100.0,1056.1
2021-08-28,17345,100.0,0.56,99.83,99.98,99.35,26.63,97.3,1798.55
2021-08-28,17346,100.0,0.0,95.73,100.0,100.0,0.19,100.0,2027.57
2021-08-28,17347,99.91,5.66,98.11,99.84,99.21,363.74,100.0,758.28
2021-08-28,17349,99.8,0.41,97.94,99.99,98.43,137.84,100.0,714.72
2021-08-28,17351,99.83,0.09,99.16,99.99,99.86,133.81,100.0,1227.31
2021-08-28,17354,99.54,1.51,97.46,99.18,97.37,645.03,100.0,2074.28
2021-08-28,17359,99.7,2.84,97.82,100.0,99.2,296.7,100.0,800.04
2021-08-28,17900,99.5,0.58,98.5,99.99,94.35,243.62,100.0,651.72
2021-08-28,17902,99.46,0.27,97.31,99.96,97.58,19.32,100.0,866.37
2021-08-28,17903,99.64,1.64,96.39,100.0,94.23,153.64,100.0,1274.21
2021-08-28,17904,99.88,0.59,97.96,99.98,94.46,128.75,100.0,1938.72
2021-08-28,17905,100.0,0.77,97.55,99.87,100.0,5.47,100.0,1401.7
2021-08-28,17906,100.0,0.0,93.33,99.96,100.0,1.28,100.0,8105.72
2021-08-28,17907,99.62,1.15,96.69,100.0,96.93,144.0,100.0,1583.44
2021-08-28,17908,99.07,0.12,96.4,100.0,97.35,39.24,100.0,1550.65
2021-08-28,17909,99.16,0.43,97.71,99.97,99.06,10.35,100.0,2078.59
2021-08-28,17910,100.0,0.0,99.25,100.0,90.0,0.82,100.0,1895.51
2021-08-28,17911,99.83,0.17,97.45,99.99,99.38,17.74,100.0,2832.42
2021-08-28,17912,99.52,0.16,97.18,99.99,100.0,26.64,100.0,1978.59
2021-08-28,17913,100.0,0.0,98.94,99.99,100.0,0.17,100.0,1897.27
2021-08-28,17914,100.0,0.76,98.65,100.0,92.31,4.8,100.0,3281.0
2021-08-28,17915,99.66,1.53,98.05,100.0,92.72,229.05,100.0,3079.26
2021-08-28,17916,99.72,0.75,99.27,99.95,99.74,1268.18,100.0,941.91
2021-08-28,17917,100.0,0.0,90.04,100.0,100.0,0.11,100.0,9373.17
2021-08-28,17918,100.0,0.2,99.17,100.0,100.0,17.65,100.0,3204.94
2021-08-28,17920,100.0,0.0,99.63,100.0,100.0,1.84,94.5,5299.1
2021-08-28,17921,99.39,0.62,98.65,100.0,100.0,8.33,100.0,6755.51
2021-08-28,17923,98.78,3.25,94.99,99.99,98.94,249.03,100.0,1017.19
2021-08-28,17924,98.44,1.06,97.94,99.99,100.0,7.65,100.0,4257.26
2021-08-28,17925,100.0,0.0,97.75,99.99,100.0,6.52,100.0,1642.84
2021-08-28,17926,98.98,0.41,97.04,99.99,98.06,73.3,100.0,1289.97
2021-08-28,17927,100.0,0.0,98.13,100.0,99.76,18.03,100.0,2000.11
2021-08-28,17928,100.0,0.0,91.02,99.99,100.0,1.07,100.0,1294.46
2021-08-28,17929,,,100.0,100.0,100.0,0.0,100.0,9548.88
2021-08-28,17930,99.84,0.33,98.4,100.0,94.19,84.64,100.0,853.09
2021-08-28,17931,99.42,1.51,98.76,99.77,99.06,966.09,100.0,751.91
2021-08-28,17933,99.44,0.82,96.17,100.0,97.83,99.79,100.0,3619.28
2021-08-28,17934,100.0,0.41,98.5,99.98,95.98,15.25,100.0,1809.5
2021-08-28,17935,100.0,4.72,98.31,99.99,94.5,32.11,100.0,1151.35
2021-08-28,17936,99.3,1.69,96.56,99.96,96.04,393.07,98.42,1301.35
2021-08-28,17937,99.21,1.98,97.07,98.05,97.04,665.58,99.94,1061.76
2021-08-28,17938,99.35,2.21,96.33,99.99,92.52,44.71,100.0,1816.01
2021-08-28,17939,100.0,0.0,97.83,100.0,100.0,0.87,100.0,1692.32
2021-08-28,17940,100.0,0.0,91.39,100.0,100.0,2.2,100.0,4237.15
2021-08-28,17941,100.0,0.22,94.64,99.99,99.19,14.79,100.0,3254.46
2021-08-28,17942,99.69,0.31,97.75,99.98,100.0,13.2,100.0,2357.79
2021-08-28,17943,99.81,0.39,97.28,99.95,100.0,20.82,100.0,3560.44
2021-08-28,17945,100.0,0.0,98.21,100.0,100.0,1.64,100.0,5982.48
2021-08-28,17946,100.0,0.0,99.89,100.0,100.0,1.0,100.0,3097.61
2021-08-28,17947,99.4,0.36,91.77,100.0,77.09,36.63,100.0,4415.95
2021-08-28,17951,99.84,1.91,98.13,99.86,99.51,360.03,100.0,978.88
2021-08-28,17952,100.0,0.0,97.94,100.0,100.0,3.29,100.0,1520.21
2021-08-28,17953,99.42,0.29,94.79,99.99,97.61,15.49,100.0,1719.16
2021-08-28,17999,99.58,0.84,98.38,99.86,99.22,573.02,100.0,847.0
2021-08-28,37180,99.7,0.89,98.23,100.0,94.76,15.92,100.0,2865.45
2021-08-28,37181,100.0,0.0,99.67,100.0,100.0,0.37,100.0,896.04
2021-08-28,37182,99.5,0.66,99.64,99.98,98.67,52.92,100.0,1153.89
2021-08-28,37183,100.0,0.61,99.85,100.0,98.43,18.17,100.0,1146.27
2021-08-28,37184,100.0,1.92,99.72,100.0,96.39,81.16,100.0,1170.34
2021-08-28,37450,100.0,5.26,97.78,100.0,90.22,3.63,56.18,2239.53
2021-08-28,37452,99.9,0.57,99.81,99.99,95.67,202.86,100.0,964.0
2021-08-28,37874,99.86,0.97,99.64,99.96,96.83,141.73,100.0,2438.61
2021-08-28,37875,100.0,1.01,99.58,100.0,92.28,30.76,100.0,1635.57
2021-08-28,37876,99.69,1.41,99.42,99.96,94.02,195.37,100.0,1034.59
2021-08-28,39150,100.0,0.38,98.74,100.0,100.0,13.09,100.0,6462.46
2021-08-28,39473,100.0,2.33,99.86,99.97,100.0,3.88,100.0,1176.16
2021-08-28,39871,100.0,0.8,99.05,100.0,100.0,13.43,100.0,1143.59
2021-08-28,39872,98.48,3.08,99.41,100.0,100.0,6.24,100.0,1498.73
2021-08-28,39873,100.0,0.0,99.28,99.99,100.0,1.75,100.0,14571.25
2021-08-29,13103,99.88,0.93,97.69,100.0,97.7,58.83,100.0,1551.64
2021-08-29,13104,100.0,0.41,97.09,99.99,96.86,36.4,100.0,2402.53
2021-08-29,13105,99.56,0.59,96.11,99.99,99.57,48.24,100.0,2378.2
2021-08-29,13110,100.0,0.93,98.89,99.98,97.45,28.67,100.0,1467.72
2021-08-29,13111,100.0,5.0,99.4,99.82,100.0,2.58,100.0,3374.3
2021-08-29,13112,99.22,1.56,97.9,99.98,97.09,7.34,100.0,918.59
2021-08-29,13116,99.43,0.86,97.27,99.98,97.27,20.95,100.0,2272.73
2021-08-29,13117,100.0,0.0,98.5,99.95,98.8,9.96,100.0,1239.68
2021-08-29,13118,100.0,2.38,98.92,99.99,99.56,18.58,100.0,1387.96
2021-08-29,13120,100.0,0.0,98.12,99.98,98.83,16.7,100.0,1335.68
2021-08-29,13121,100.0,1.51,90.78,99.96,99.45,17.21,100.0,1812.12
2021-08-29,13122,100.0,0.2,98.67,99.94,99.61,33.26,100.0,1148.81
2021-08-29,13123,100.0,0.0,99.66,99.97,99.3,17.3,100.0,1709.07
2021-08-29,13130,99.75,2.03,94.22,99.97,98.84,17.3,100.0,14590.33
2021-08-29,13133,100.0,0.43,98.35,99.96,99.48,11.64,100.0,3053.17
2021-08-29,13134,100.0,1.68,95.84,100.0,99.74,12.0,100.0,1166.73
2021-08-29,13135,100.0,2.38,99.53,100.0,99.0,4.56,100.0,552.76
2021-08-29,13136,99.61,0.19,97.54,99.99,98.04,63.91,100.0,1184.3
2021-08-29,13137,100.0,0.0,95.71,99.99,99.08,14.94,100.0,1023.43
2021-08-29,13138,100.0,0.81,97.01,99.98,98.26,7.47,100.0,1766.62
2021-08-29,13139,100.0,1.37,94.6,99.97,97.35,34.65,100.0,1453.39
2021-08-29,13140,100.0,7.41,90.74,99.99,99.36,5.33,100.0,4528.86
2021-08-29,13142,100.0,0.0,94.54,99.99,91.99,7.98,100.0,3496.2
2021-08-29,13143,99.62,2.29,97.52,99.99,96.74,14.76,100.0,1512.19
2021-08-29,13144,100.0,0.0,97.88,99.95,100.0,1.9,100.0,1672.11
2021-08-29,13145,99.66,0.0,98.52,100.0,100.0,17.56,100.0,1304.53
2021-08-29,13158,97.32,0.0,99.73,99.98,100.0,8.81,100.0,928.48
2021-08-29,13159,99.55,0.61,96.84,99.99,98.46,46.65,100.0,1557.55
2021-08-29,13162,100.0,0.26,97.56,100.0,99.02,46.72,100.0,2104.91
2021-08-29,13163,99.01,1.14,96.42,100.0,99.6,60.55,100.0,2515.61
2021-08-29,13164,99.85,0.75,97.32,100.0,98.9,65.0,100.0,1682.22
2021-08-29,13165,99.85,0.45,98.14,100.0,97.38,45.63,100.0,3219.23
2021-08-29,13167,99.79,0.53,98.11,99.99,99.02,84.46,100.0,1816.49
2021-08-29,13168,100.0,0.76,97.52,99.98,98.08,38.96,100.0,1647.25
2021-08-29,13169,99.69,0.42,98.38,100.0,99.48,91.03,100.0,1127.19
2021-08-29,13170,99.42,0.78,97.55,99.99,97.17,37.04,100.0,1704.97
2021-08-29,13173,99.79,0.0,97.47,99.98,93.91,32.02,100.0,1173.18
2021-08-29,13177,100.0,0.0,98.65,99.96,99.68,14.4,100.0,1557.98
2021-08-29,13178,99.61,0.2,98.89,99.97,99.59,34.14,100.0,1013.39
2021-08-29,13179,100.0,0.46,98.02,99.98,95.43,30.91,100.0,1999.44
2021-08-29,13187,99.18,0.0,99.47,100.0,100.0,22.1,100.0,1504.68
2021-08-29,13188,99.64,0.84,97.38,99.99,99.1,55.89,100.0,3112.67
2021-08-29,13189,99.78,0.89,98.49,99.98,99.56,29.94,100.0,761.6
2021-08-29,13191,100.0,0.4,98.58,99.99,82.75,39.89,100.0,1282.41
2021-08-29,13194,97.73,2.33,96.9,99.89,95.89,1.41,100.0,1088.66
2021-08-29,13196,100.0,0.0,100.0,100.0,100.0,0.02,100.0,554.37
2021-08-29,13404,100.0,0.63,99.28,99.99,99.15,22.28,100.0,1272.41
2021-08-29,13405,99.61,0.31,98.19,100.0,99.03,95.56,100.0,1612.68
2021-08-29,13407,100.0,4.69,99.12,99.9,92.55,4.9,100.0,1934.63
2021-08-29,13413,99.68,1.26,98.0,99.31,98.91,145.61,100.0,1420.53
2021-08-29,13420,100.0,0.78,98.96,99.95,99.41,18.19,100.0,1553.91
2021-08-29,13425,100.0,0.76,98.1,99.99,99.93,37.21,100.0,2863.41
2021-08-29,13426,100.0,0.77,98.4,99.98,99.51,20.52,100.0,2061.27
2021-08-29,13428,98.82,0.4,98.9,99.96,99.62,17.67,100.0,1646.08
2021-08-29,13437,99.51,0.73,98.23,99.98,99.58,34.76,100.0,1843.04
2021-08-29,13438,99.63,0.74,98.65,100.0,98.69,54.38,100.0,2082.43
2021-08-29,13440,100.0,0.0,100.0,100.0,100.0,0.28,100.0,550.0
2021-08-29,13442,100.0,0.62,99.39,99.96,100.0,19.38,100.0,921.12
2021-08-29,13444,100.0,0.38,98.7,99.97,99.02,28.68,100.0,1177.23
2021-08-29,13446,99.52,0.97,99.15,99.99,99.59,25.36,100.0,1830.53
2021-08-29,13448,100.0,1.48,97.99,99.98,100.0,14.61,100.0,733.92
2021-08-29,13449,99.88,0.23,99.29,99.98,99.36,42.54,100.0,1252.96
2021-08-29,13456,100.0,0.0,98.96,99.96,98.04,13.22,100.0,1138.1
2021-08-29,13457,100.0,0.9,99.58,99.99,99.04,15.58,100.0,726.74
2021-08-29,13459,99.9,0.19,97.97,100.0,95.58,127.44,100.0,2348.41
2021-08-29,13460,100.0,0.21,99.07,99.99,98.96,35.52,100.0,1292.88
2021-08-29,13462,99.57,0.22,97.63,99.99,92.24,27.82,100.0,1103.1
2021-08-29,13463,100.0,0.81,97.3,99.99,100.0,7.28,100.0,3166.53
2021-08-29,13464,100.0,0.26,96.71,99.99,97.59,25.99,100.0,1338.05
2021-08-29,13465,100.0,0.0,99.34,100.0,,8.32,100.0,655.18
2021-08-29,13467,100.0,0.24,98.52,100.0,97.81,93.99,100.0,1745.52
2021-08-29,13470,99.65,1.4,97.14,99.98,99.23,21.37,100.0,1644.29
2021-08-29,13471,99.34,1.78,96.99,99.98,99.75,35.59,100.0,1303.0
2021-08-29,13472,100.0,1.32,95.39,99.98,97.93,44.51,100.0,1045.68
2021-08-29,13474,99.88,0.12,98.78,100.0,97.69,39.29,100.0,720.04
